id;invoice_id;payment_date;amount_paid
43442;46816;2007-07-05;20
43443;46817;2008-03-11;20
43444;46818;2009-03-26;43.66
43445;46819;2010-12-27;20
43446;46820;2011-04-21;20
43447;46821;2012-12-05;20
43448;46822;2013-08-20;52.48
43449;46823;2014-10-24;20
43450;46824;2015-05-12;59.69
43451;46826;2017-03-18;20
43452;46827;2018-11-14;20
43453;46828;1997-08-06;45
43454;46829;1998-08-16;45
43455;46830;1999-06-24;45
43456;46831;2000-06-26;45
43457;46832;2001-08-16;36.93
43458;46833;2002-12-18;45
43459;46834;2003-04-24;45
43460;46835;2004-06-22;45
43461;46836;2005-03-27;45
43462;46837;2006-04-17;45
43463;46838;2007-12-03;45
43464;46839;2008-03-21;45
43465;46840;2009-04-11;45
43466;46841;2010-08-19;45
43467;46842;2011-12-25;4.62
43468;46843;2012-04-23;71.42
43469;46845;2014-09-12;45
43470;46846;2015-10-05;45
43471;46847;2016-11-13;45
43472;46849;2018-08-01;45
43473;46850;1993-04-13;45
43474;46851;1994-03-19;45
43475;46852;1995-10-16;45
43476;46853;1996-11-27;45
43477;46854;1997-10-27;45
43478;46855;1998-08-10;45
43479;46856;1999-07-18;76.16
43480;46857;2000-05-03;45
43481;46858;2001-04-26;45
43482;46859;2002-05-20;45
43483;46860;2003-09-13;45
43484;46861;2004-08-03;64.98
43485;46862;2005-08-26;45
43486;46863;2006-08-12;45
43487;46864;2007-06-21;45
43488;46865;2008-03-19;4.38
43489;46866;2009-04-16;45
43490;46867;2010-09-09;45
43491;46869;2012-07-04;45
43492;46870;2013-04-17;45
43493;46871;2014-07-17;45
43494;46873;2016-04-11;45
43495;46875;2018-08-20;45
43496;46876;1989-12-13;45
43497;46877;1990-11-15;45
43498;46878;1991-08-15;45
43499;46879;1992-10-21;45
43500;46880;1993-09-14;92.79
43501;46881;1994-10-16;45
43502;46882;1995-06-01;45
43503;46883;1996-11-19;45
43504;46884;1997-09-22;45
43505;46885;1998-05-14;94.18
43506;46886;1999-10-05;45
43507;46887;2000-12-23;45
43508;46888;2001-03-27;38.88
43509;46889;2002-06-27;45
43510;46890;2003-07-28;45
43511;46891;2004-10-09;88.48
43512;46893;2006-10-06;45
43513;46894;2007-11-04;45
43514;46895;2008-03-05;45
43515;46896;2009-10-07;45
43516;46897;2010-08-19;45
43517;46898;2011-04-04;45
43518;46899;2012-04-20;45
43519;46901;2014-05-28;45
43520;46902;2015-04-21;45
43521;46903;2016-09-22;45
43522;46905;2018-03-04;45
43523;46906;2014-08-09;20
43524;46907;2015-07-19;20
43525;46908;2016-12-04;20
43526;46909;2017-08-27;73.21
43527;46910;2018-06-07;20
43528;46911;1998-12-13;0
43529;46912;1999-11-04;0
43530;46913;2000-07-16;4.22
43531;46914;2001-06-15;0
43532;46915;2002-10-03;0
43533;46916;2003-05-07;0
43534;46917;2004-06-15;0
43535;46918;2005-07-23;0
43536;46919;2006-10-12;0
43537;46920;2007-09-03;0
43538;46921;2008-07-14;9.54
43539;46922;2009-06-17;25.68
43540;46924;2011-09-21;0
43541;46925;2012-08-18;0
43542;46926;2013-06-01;0
43543;46927;2014-07-16;0
43544;46928;2015-11-12;0
43545;46929;2016-04-21;0
43546;46930;2017-03-12;0
43547;46931;2018-09-09;0
43548;46932;2005-07-18;45
43549;46933;1994-09-13;45
43550;46934;1995-12-06;55.89
43551;46935;1996-11-02;45
43552;46936;1997-06-15;45
43553;46937;1998-10-13;58.26
43554;46938;1999-11-14;72.61
43555;46939;2000-12-17;45
43556;46940;2001-12-01;45
43557;46941;2002-07-01;45
43558;46942;2003-12-04;45
43559;46943;2004-10-10;45
43560;46944;2005-11-27;42.65
43561;46945;2006-05-21;45
43562;46946;2007-07-01;45
43563;46947;2008-09-10;45
43564;46948;2009-04-20;45
43565;46949;2010-07-19;45
43566;46950;2011-03-10;4.72
43567;46951;2012-04-28;45
43568;46952;2013-11-03;45
43569;46953;2014-07-22;45
43570;46954;2015-05-15;45
43571;46955;2016-12-24;45
43572;46956;2017-05-09;45
43573;46957;2018-05-15;45
43574;46958;2005-11-06;40.26
43575;46959;2006-04-10;45
43576;46960;2007-11-21;45
43577;46961;2008-12-10;45
43578;46962;2009-12-20;45
43579;46963;2010-06-06;45
43580;46964;2011-10-20;45
43581;46965;2012-06-19;45
43582;46966;2013-12-12;45
43583;46967;2014-08-18;45
43584;46969;2016-08-22;45
43585;46970;2017-05-25;45
43586;46972;2007-03-15;20
43587;46973;2008-06-28;20
43588;46974;2009-11-21;20
43589;46975;2010-10-25;20
43590;46976;2011-03-14;20
43591;46977;2012-10-20;20
43592;46978;2013-09-09;61.73
43593;46979;2014-05-25;20
43594;46980;2015-04-13;70.43
43595;46981;2016-03-09;20
43596;46982;2017-05-22;20
43597;46983;2018-09-18;20
43598;46984;2014-11-25;45
43599;46985;2015-10-26;45
43600;46988;2018-10-11;45
43601;46989;2018-08-18;20
43602;46990;2018-09-14;45
43603;46991;2008-07-17;20
43604;46992;2009-08-04;20
43605;46993;2010-10-01;20
43606;46994;2011-04-08;20
43607;46995;2012-10-16;20
43608;46996;2013-10-17;20
43609;46997;2014-04-03;20
43610;46998;2015-03-09;20
43611;46999;2016-08-03;20
43612;47000;2017-11-22;20
43613;47002;1996-04-13;45
43614;47003;1997-04-04;45
43615;47004;1998-10-04;45
43616;47005;1999-09-14;45
43617;47006;2000-06-01;45
43618;47007;2001-09-04;45
43619;47008;2002-08-24;45
43620;47009;2003-04-26;45
43621;47010;2004-06-07;45
43622;47011;2005-08-27;45
43623;47012;2006-06-16;5.47
43624;47013;2007-05-24;72.61
43625;47014;2008-05-08;45
43626;47016;2010-12-19;19.12
43627;47017;2011-03-05;45
43628;47018;2012-04-05;45
43629;47019;2013-03-20;8.6
43630;47020;2014-03-07;45
43631;47021;2015-05-23;45
43632;47022;2016-08-16;45
43633;47023;2017-04-01;45
43634;47024;2018-05-25;45
43635;47025;2014-06-23;45
43636;47026;2015-05-20;45
43637;47027;2016-03-08;45
43638;47029;2018-06-24;45
43639;47030;2011-10-17;20
43640;47031;2001-06-24;45
43641;47032;2002-07-03;45
43642;47033;2003-08-24;45
43643;47034;2004-05-08;45
43644;47035;2005-10-21;45
43645;47036;2006-07-15;45
43646;47037;2007-03-13;45
43647;47038;2008-11-03;45
43648;47039;2009-05-05;45
43649;47040;2010-05-02;45
43650;47041;2011-11-16;45
43651;47042;2012-12-28;45
43652;47043;2013-04-12;45
43653;47044;2014-12-28;45
43654;47045;2015-08-05;45
43655;47047;2017-10-12;45
43656;47048;2018-09-22;45
43657;47049;2012-12-13;45
43658;47050;2013-06-26;45
43659;47051;2014-12-20;45
43660;47052;2015-12-09;45
43661;47053;2016-04-22;45
43662;47054;2017-04-03;64.97
43663;47056;2015-06-27;45
43664;47057;2016-07-25;45
43665;47058;2017-07-26;45
43666;47059;2018-05-13;45
43667;47062;1974-09-10;25
43668;47063;1975-10-13;25
43669;47064;1976-10-20;25
43670;47065;1977-12-20;25
43671;47066;1978-09-20;25
43672;47067;1979-12-25;25
43673;47068;1980-08-20;25
43674;47069;1981-12-09;25
43675;47070;1982-07-05;25
43676;47071;1983-11-06;25
43677;47072;1984-12-22;25
43678;47073;1985-06-09;25
43679;47074;1986-07-11;25
43680;47075;1987-06-10;25
43681;47076;1988-03-05;25
43682;47077;1989-03-28;60.21
43683;47078;1990-03-22;25
43684;47079;1991-03-04;25
43685;47080;1992-09-18;25
43686;47081;1993-12-03;25
43687;47082;1994-12-14;25
43688;47083;1995-09-15;25
43689;47084;1996-03-10;25
43690;47085;1997-08-27;25
43691;47086;1998-12-24;25
43692;47087;1999-08-09;25
43693;47088;2000-10-22;25
43694;47089;2001-03-20;25
43695;47090;2002-04-15;25
43696;47091;2003-05-08;25
43697;47092;2004-05-19;25
43698;47093;2005-12-19;25
43699;47094;2006-09-08;25
43700;47095;2007-04-12;25
43701;47096;2008-05-21;25
43702;47097;2009-04-25;25
43703;47098;2010-03-08;25
43704;47099;2011-03-20;25
43705;47100;2012-12-09;25
43706;47101;2013-12-17;25
43707;47102;2014-05-12;25
43708;47103;2015-05-23;25
43709;47104;2016-06-21;25
43710;47105;2017-11-22;25
43711;47107;1975-09-16;45
43712;47108;1976-03-22;45
43713;47109;1977-12-18;45
43714;47110;1978-12-18;31.89
43715;47111;1979-10-18;45
43716;47112;1980-10-12;45
43717;47113;1981-09-15;45
43718;47114;1982-11-12;45
43719;47115;1983-07-23;45
43720;47116;1984-04-07;45
43721;47117;1985-07-05;45
43722;47118;1986-10-19;45
43723;47119;1987-08-06;45
43724;47120;1988-06-14;45
43725;47121;1989-12-27;45
43726;47122;1990-09-08;45
43727;47123;1991-05-04;45
43728;47124;1992-11-07;45
43729;47125;1993-09-23;45
43730;47126;1994-08-28;45
43731;47127;1995-07-26;83.3
43732;47128;1996-05-17;45
43733;47129;1997-06-02;45
43734;47130;1998-07-16;45
43735;47131;1999-05-17;45
43736;47132;2000-12-13;45
43737;47133;2001-08-06;45
43738;47134;2002-06-01;45
43739;47135;2003-11-21;45
43740;47136;2004-12-07;45
43741;47137;2005-12-21;45
43742;47138;2006-04-19;45
43743;47139;2007-10-28;45
43744;47141;2009-10-07;45
43745;47142;2010-05-17;45
43746;47143;2011-06-03;45
43747;47144;2012-08-06;45
43748;47145;2013-12-28;45
43749;47146;2014-08-08;45
43750;47147;2015-05-17;63.12
43751;47148;2016-10-03;45
43752;47149;2017-09-11;45
43753;47151;2012-09-16;45
43754;47152;2013-05-04;45
43755;47153;2014-06-28;45
43756;47155;2016-10-05;45
43757;47156;2017-04-18;45
43758;47157;2018-08-03;45
43759;47158;2008-06-10;45
43760;47159;2009-12-10;45
43761;47160;2010-05-28;45
43762;47161;2011-07-26;45
43763;47162;2012-10-02;45
43764;47164;2014-09-26;45
43765;47165;2015-11-01;45
43766;47167;2017-09-24;45
43767;47169;2017-10-01;0
43768;47170;2018-07-20;0
43769;47171;2000-09-19;45
43770;47172;2001-10-03;45
43771;47173;2002-05-12;45
43772;47174;2003-07-25;45
43773;47175;2004-11-27;45
43774;47176;2005-11-21;45
43775;47177;2006-06-06;45
43776;47178;2007-04-01;45
43777;47179;2008-12-02;45
43778;47180;2009-03-01;45
43779;47181;2010-12-24;45
43780;47182;2011-09-07;45
43781;47183;2012-07-28;45
43782;47184;2013-04-02;45
43783;47185;2014-12-07;45
43784;47186;2015-12-23;45
43785;47187;2016-08-21;45
43786;47188;2017-10-02;45
43787;47190;1964-03-17;45
43788;47191;1965-04-28;45
43789;47192;1966-07-07;45
43790;47193;1967-10-04;45
43791;47194;1968-11-21;45
43792;47195;1969-09-26;45
43793;47196;1970-10-25;45
43794;47197;1971-09-09;45
43795;47198;1972-10-27;45
43796;47199;1973-03-14;45
43797;47200;1974-11-17;45
43798;47201;1975-11-25;45
43799;47202;1976-07-17;45
43800;47203;1977-06-08;14.28
43801;47204;1978-12-09;45
43802;47205;1979-12-24;45
43803;47206;1980-12-17;45
43804;47207;1981-03-07;45
43805;47208;1982-06-22;45
43806;47209;1983-11-16;45
43807;47210;1984-12-25;45
43808;47211;1985-08-01;45
43809;47212;1986-10-07;45
43810;47213;1987-10-19;45
43811;47214;1988-09-06;45
43812;47215;1989-06-05;43.76
43813;47216;1990-08-07;45
43814;47217;1991-08-20;45
43815;47218;1992-09-17;45
43816;47219;1993-03-26;45
43817;47221;1995-09-09;45
43818;47222;1996-03-17;1.18
43819;47223;1997-09-05;45
43820;47224;1998-10-06;45
43821;47225;1999-12-28;45
43822;47226;2000-12-17;45
43823;47227;2001-08-03;45
43824;47228;2002-03-15;45
43825;47229;2003-10-08;74.89
43826;47230;2004-10-11;20.76
43827;47231;2005-08-18;15.68
43828;47232;2006-09-04;45
43829;47233;2007-10-06;45
43830;47234;2008-04-10;45
43831;47235;2009-08-13;45
43832;47236;2010-07-23;45
43833;47237;2011-12-16;45
43834;47238;2012-09-15;45
43835;47239;2013-12-10;45
43836;47240;2014-06-16;45
43837;47241;2015-11-10;45
43838;47242;2016-09-27;45
43839;47243;2017-10-27;45
43840;47244;2018-06-03;45
43841;47245;2004-09-05;45
43842;47246;2005-08-14;45
43843;47247;2006-06-03;45
43844;47248;2010-04-26;20
43845;47249;2011-07-18;20
43846;47250;2012-08-21;20
43847;47251;2013-10-22;20
43848;47252;2014-10-08;20
43849;47253;2015-03-21;20
43850;47254;2016-12-23;20
43851;47255;2017-11-27;20
43852;47257;1991-09-15;45
43853;47258;1992-03-22;45
43854;47259;1993-07-23;45
43855;47260;1994-11-07;45
43856;47261;1995-03-11;45
43857;47262;1996-12-10;45
43858;47263;1997-07-02;45
43859;47264;1998-06-23;45
43860;47265;1999-06-12;45
43861;47266;2000-03-25;45
43862;47268;2002-10-28;45
43863;47269;2003-08-14;45
43864;47270;2004-04-12;45
43865;47271;2005-06-04;37.9
43866;47272;2006-06-04;45
43867;47273;2007-12-11;45
43868;47275;2009-08-01;45
43869;47276;2010-09-05;45
43870;47277;2011-06-28;45
43871;47278;2012-03-01;98.16
43872;47279;2013-06-14;45
43873;47280;2014-05-09;98.9
43874;47281;2015-04-02;45
43875;47282;2016-03-12;45
43876;47283;2017-03-28;45
43877;47284;2018-10-23;45
43878;47285;1991-04-14;45
43879;47286;1992-11-08;45
43880;47287;1993-09-04;45
43881;47288;1994-03-12;45
43882;47289;1995-08-05;45
43883;47290;1996-11-22;45
43884;47291;1997-08-03;45
43885;47292;1998-09-13;45
43886;47293;1999-09-24;1.87
43887;47294;2000-11-28;45
43888;47295;2001-03-11;36.64
43889;47296;2002-11-22;45
43890;47297;2003-06-20;45
43891;47298;2004-10-23;45
43892;47299;2005-05-12;45
43893;47300;2006-04-24;45
43894;47301;2007-09-10;45
43895;47302;2008-10-20;45
43896;47303;2009-03-23;45
43897;47304;2010-05-05;45
43898;47305;2011-03-23;45
43899;47306;2012-12-10;39.09
43900;47307;2013-12-13;45
43901;47309;2015-06-24;45
43902;47310;2016-06-06;45
43903;47311;1995-03-02;45
43904;47312;1996-11-18;45
43905;47313;1997-08-22;45
43906;47314;1998-09-05;45
43907;47315;1999-05-09;45
43908;47316;2000-12-06;45
43909;47317;2001-05-14;45
43910;47318;2002-07-25;45
43911;47319;2003-09-26;45
43912;47320;2004-04-27;45
43913;47321;2005-10-20;45
43914;47322;2006-12-20;45
43915;47323;2007-03-04;45
43916;47324;2008-09-12;45
43917;47325;2009-10-15;45
43918;47327;2011-10-17;45
43919;47328;2012-09-03;45
43920;47329;2013-10-27;45
43921;47330;2014-12-26;45
43922;47331;2015-10-28;45
43923;47332;2016-04-01;45
43924;47334;2018-05-14;45
43925;47335;1998-08-08;45
43926;47336;1999-08-18;45
43927;47337;2000-06-10;45
43928;47338;2001-12-26;45
43929;47339;2002-08-17;45
43930;47340;2003-09-21;45
43931;47341;2004-07-12;45
43932;47342;2005-07-27;45
43933;47343;2006-05-28;45
43934;47344;2007-06-15;45
43935;47345;2008-10-24;45
43936;47346;2009-03-17;45
43937;47347;2010-12-25;45
43938;47348;2011-06-13;45
43939;47349;2012-09-01;45
43940;47350;2013-08-05;45
43941;47351;2014-09-22;45
43942;47352;2015-06-01;45
43943;47353;2016-12-24;45
43944;47354;2017-09-14;78.67
43945;47356;2002-05-15;45
43946;47357;2003-09-07;45
43947;47358;2004-12-04;45
43948;47359;2005-06-05;45
43949;47360;2006-04-12;45
43950;47361;2007-08-28;45
43951;47362;2008-06-07;45
43952;47363;2009-10-28;45
43953;47364;2010-09-23;45
43954;47365;2011-11-02;45
43955;47366;2012-08-20;45
43956;47367;2013-07-01;45
43957;47368;2014-04-27;45
43958;47369;2015-06-12;45
43959;47370;2016-12-07;45
43960;47371;2017-07-27;45
43961;47372;2018-05-16;45
43962;47373;2014-03-20;45
43963;47374;2015-12-10;45
43964;47375;2016-08-27;45
43965;47376;2017-12-17;45
43966;47377;2018-05-16;45
43967;47378;1997-08-23;45
43968;47379;1998-03-15;45
43969;47380;1999-03-25;45
43970;47381;2000-11-10;45
43971;47382;2001-09-21;45
43972;47383;2002-05-12;45
43973;47384;2003-11-02;45
43974;47385;2004-08-21;45
43975;47386;2005-11-12;45
43976;47387;2006-11-19;45
43977;47388;2007-04-13;45
43978;47389;2008-09-23;45
43979;47390;2009-12-25;45
43980;47391;2010-04-11;45
43981;47392;2011-09-11;45
43982;47393;2012-10-06;45
43983;47394;2013-08-13;45
43984;47395;2014-08-11;45
43985;47396;2015-09-22;62.86
43986;47399;2018-04-20;45
43987;47400;2009-04-22;0
43988;47401;2010-09-28;0
43989;47402;2011-03-09;0
43990;47404;2013-09-28;0
43991;47405;2014-04-21;0
43992;47406;2015-06-21;0
43993;47407;2016-08-12;65.11
43994;47408;2017-09-16;0
43995;47409;2018-11-21;0
43996;47410;2011-06-25;20
43997;47411;2012-03-14;20
43998;47412;2013-04-11;20
43999;47413;2014-11-03;20
44000;47414;2015-04-12;20
44001;47415;2016-03-21;20
44002;47416;2017-03-13;6.66
44003;47417;2018-11-20;20
44004;47418;2009-12-26;45
44005;47419;2010-06-04;94.8
44006;47420;2011-05-04;45
44007;47422;2013-06-07;45
44008;47424;2015-05-02;45
44009;47425;2016-03-06;45
44010;47426;2017-04-19;45
44011;47427;2018-07-07;45
44012;47428;1973-06-23;45
44013;47429;1974-10-10;45
44014;47430;1975-12-25;45
44015;47431;1976-10-15;45
44016;47432;1977-08-02;45
44017;47433;1978-08-06;45
44018;47434;1979-06-11;45
44019;47435;1980-10-17;45
44020;47436;1981-06-19;45
44021;47437;1982-05-13;45
44022;47438;1983-05-14;45
44023;47439;1984-12-11;45
44024;47440;1985-09-07;79.33
44025;47441;1986-12-17;45
44026;47442;1987-12-06;45
44027;47443;1988-11-10;45
44028;47444;1989-05-01;45
44029;47445;1990-11-17;45
44030;47446;1991-06-01;45
44031;47447;1992-12-16;45
44032;47448;1993-04-01;45
44033;47449;1994-10-12;45
44034;47450;1995-08-13;45
44035;47451;1996-12-07;45
44036;47452;1997-03-27;45
44037;47453;1998-03-09;45
44038;47454;1999-03-27;96.47
44039;47455;2000-09-19;45
44040;47456;2001-11-07;45
44041;47457;2002-09-02;45
44042;47458;2003-11-27;45
44043;47459;2004-08-19;45
44044;47460;2005-09-16;45
44045;47461;2006-10-06;45
44046;47462;2007-04-18;45
44047;47463;2008-12-06;45
44048;47464;2009-12-01;45
44049;47465;2010-10-04;45
44050;47466;2011-04-05;45
44051;47467;2012-05-05;65.5
44052;47469;2014-09-10;36.03
44053;47470;2015-12-07;45
44054;47472;2017-08-18;45
44055;47473;2018-09-12;45
44056;47474;2012-07-08;15
44057;47475;2013-11-21;15
44058;47476;2014-10-05;15
44059;47478;2016-04-28;15
44060;47479;2017-03-13;15
44061;47480;2018-09-22;15
44062;47481;2018-05-20;20
44063;47482;2015-11-28;15
44064;47483;2016-12-16;15
44065;47484;2017-06-01;15
44066;47486;2006-06-03;45
44067;47487;2007-07-28;45
44068;47488;2008-10-17;45
44069;47489;2009-11-02;45
44070;47490;2010-06-17;45
44071;47491;2011-05-13;45
44072;47492;2012-05-27;45
44073;47494;2014-08-05;45
44074;47495;2015-03-10;45
44075;47496;2016-03-04;45
44076;47497;2017-09-21;45
44077;47498;2018-11-03;45
44078;47499;2007-03-10;20
44079;47500;2008-07-17;20
44080;47501;2009-11-28;20
44081;47502;2010-05-01;20
44082;47503;2011-06-10;20
44083;47504;2012-04-08;20
44084;47505;2013-09-17;20
44085;47506;2014-11-12;20
44086;47507;2015-06-11;20
44087;47508;2016-11-09;20
44088;47509;2017-05-18;20
44089;47511;2005-03-08;45
44090;47512;2006-07-12;38.4
44091;47513;2007-06-27;45
44092;47514;2008-08-24;45
44093;47515;2009-08-22;45
44094;47516;2010-04-24;45
44095;47517;2011-09-11;45
44096;47518;2012-10-16;24.58
44097;47519;2013-12-23;45
44098;47520;2014-10-09;45
44099;47521;2015-06-03;45
44100;47522;2016-11-22;45
44101;47523;2017-11-14;45
44102;47524;2018-09-04;45
44103;47525;1998-10-03;45
44104;47526;1999-04-06;45
44105;47527;2000-11-08;45
44106;47528;2001-10-14;45
44107;47529;2002-08-26;45
44108;47530;2003-12-28;45
44109;47531;2004-09-11;45
44110;47532;2005-06-17;45
44111;47533;2006-05-07;94.61
44112;47534;2007-08-23;45
44113;47535;2008-05-12;52.57
44114;47536;2009-06-21;45
44115;47537;2010-05-12;45
44116;47538;2011-12-11;45
44117;47539;2012-07-03;45
44118;47540;2013-06-28;45
44119;47541;2014-06-17;45
44120;47542;2015-08-21;45
44121;47543;2016-06-27;99.91
44122;47544;2017-11-17;45
44123;47545;2018-06-26;45
44124;47546;2007-07-23;25
44125;47547;2008-10-06;25
44126;47548;2009-12-04;25
44127;47549;2010-08-01;25
44128;47550;2011-06-20;25
44129;47551;2012-03-24;25
44130;47552;2013-08-14;25
44131;47553;2014-04-16;25
44132;47554;2015-08-28;25
44133;47555;2016-09-12;25
44134;47558;2007-08-06;45
44135;47559;2008-07-07;45
44136;47560;2009-12-10;45
44137;47561;2010-07-24;45
44138;47562;2011-12-19;17.01
44139;47563;2012-06-22;45
44140;47564;2013-11-07;45
44141;47565;2014-09-10;45
44142;47566;2015-07-18;45
44143;47567;2016-11-05;45
44144;47568;2017-12-16;45
44145;47569;2018-03-12;45
44146;47570;2006-10-01;45
44147;47571;1970-09-01;45
44148;47572;1971-09-14;36.51
44149;47573;1972-09-03;45
44150;47574;1973-12-16;45
44151;47575;1974-08-12;45
44152;47576;1975-11-16;45
44153;47577;1976-12-04;45
44154;47578;1977-07-22;45
44155;47579;1978-04-04;45
44156;47580;1979-11-08;45
44157;47581;1980-08-03;25.68
44158;47582;1981-05-20;45
44159;47583;1982-09-13;45
44160;47584;1983-08-28;45
44161;47585;1984-06-13;45
44162;47586;1985-04-18;45
44163;47587;1986-09-28;45
44164;47588;1987-11-09;45
44165;47589;1988-07-23;45
44166;47590;1989-03-24;45
44167;47591;1990-08-05;45
44168;47592;1991-05-23;87.31
44169;47593;1992-10-27;45
44170;47594;1993-11-17;45
44171;47595;1994-07-08;45
44172;47596;1995-05-05;45
44173;47597;1996-04-02;45
44174;47598;1997-07-10;45
44175;47599;1998-05-21;45
