id;member_id;member_type;member_since;member_until
3132;3132;full;1997-01-01;
3133;3133;full;1975-01-01;
3134;3134;youth;2015-01-01;
3135;3135;full;2010-01-01;2014-01-01
3136;3136;full;2011-01-01;
3137;3137;reduction;2009-01-01;
3138;3138;full;2010-01-01;
3139;3139;free;1987-01-01;
3140;3140;full;2007-01-01;2012-01-01
3141;3141;full;2002-01-01;
3142;3142;full;2007-01-01;
3143;3143;full;1993-01-01;
3144;3144;full;2011-01-01;
3145;3145;full;1986-01-01;
3146;3146;full;2011-01-01;2018-01-01
3147;3147;youth;2018-01-01;
3148;3148;full;2002-01-01;
3149;3149;youth;2014-01-01;2017-01-01
3150;3150;full;2007-01-01;2011-01-01
3151;3151;reduction;2014-01-01;
3152;3152;youth;2013-01-01;
3153;3153;reduction;1988-01-01;
3154;3154;full;1979-01-01;
3155;3155;full;1992-01-01;
3156;3156;full;2001-01-01;
3157;3157;reduction;1999-01-01;
3158;3158;full;1986-01-01;1995-01-01
3159;3159;full;1998-01-01;2016-01-01
3160;3160;full;2009-01-01;
3161;3161;full;2014-01-01;
3162;3162;full;2014-01-01;
3163;3163;full;2015-01-01;2015-01-01
3164;3164;full;2004-01-01;
3165;3165;combi;2013-01-01;
3166;3166;full;2013-01-01;2015-01-01
3167;3167;youth;2017-01-01;
3168;3168;full;1986-01-01;
3169;3169;full;2011-01-01;
3170;3170;full;1988-01-01;
3171;3171;full;2018-01-01;
3172;3172;full;2012-01-01;
3173;3173;full;2002-01-01;
3174;3174;full;2015-01-01;
3175;3175;combi;2010-01-01;2014-01-01
3176;3176;full;2016-01-01;
3177;3177;full;2018-01-01;
3178;3178;full;2006-01-01;
3179;3179;full;2015-01-01;2018-01-01
3180;3180;full;2005-01-01;
3181;3181;full;2006-01-01;
3182;3182;youth;2018-01-01;2018-01-01
3183;3183;full;1983-01-01;
3184;3184;full;1994-01-01;
3185;3185;youth;2012-01-01;
3186;3186;full;1985-01-01;
3187;3187;reduction;2014-01-01;
3188;3188;full;1992-01-01;
3189;3189;full;2018-01-01;2018-01-01
3190;3190;full;1980-01-01;
3191;3191;free;2008-01-01;2013-01-01
3192;3192;full;1990-01-01;2016-01-01
3193;3193;full;2002-01-01;
3194;3194;combi;2015-01-01;
3195;3195;full;2009-01-01;
3196;3196;full;2007-01-01;
3197;3197;full;1993-01-01;
3198;3198;full;2000-01-01;2006-01-01
3199;3199;combi;2015-01-01;
3200;3200;reduction;1991-01-01;
3201;3201;full;2013-01-01;2014-01-01
3202;3202;full;2015-01-01;
3203;3203;full;2002-01-01;
3204;3204;combi;2009-01-01;
3205;3205;combi;2016-01-01;
3206;3206;youth;2018-01-01;2018-01-01
3207;3207;combi;2013-01-01;
3208;3208;full;2010-01-01;
3209;3209;full;2010-01-01;
3210;3210;full;2008-01-01;
3211;3211;full;2010-01-01;
3212;3212;full;2014-01-01;2018-01-01
3213;3213;reduction;2013-01-01;
3214;3214;full;1982-01-01;2004-01-01
3215;3215;full;1972-01-01;
3216;3216;full;1979-01-01;
3217;3217;full;1991-01-01;
3218;3218;full;1967-01-01;1980-01-01
3219;3219;full;2004-01-01;
3220;3220;free;2008-01-01;2009-01-01
3221;3221;combi;2006-01-01;
3222;3222;combi;2015-01-01;
3223;3223;combi;2017-01-01;
3224;3224;full;2003-01-01;
3225;3225;reduction;1996-01-01;
3226;3226;youth;2017-01-01;
3227;3227;full;2011-01-01;2011-01-01
3228;3228;combi;2013-01-01;
3229;3229;full;1994-01-01;
3230;3230;full;2014-01-01;2016-01-01
3231;3231;full;2009-01-01;2016-01-01
3232;3232;full;2015-01-01;
3233;3233;full;2002-01-01;
3234;3234;full;2012-01-01;
3235;3235;full;2014-01-01;
3236;3236;full;1966-01-01;
3237;3237;full;2005-01-01;
3238;3238;full;1990-01-01;
3239;3239;combi;2010-01-01;2010-01-01
3240;3240;full;2016-01-01;2017-01-01
3241;3241;combi;2014-01-01;
3242;3242;full;2015-01-01;
3243;3243;full;2012-01-01;
3244;3244;free;2004-01-01;
3245;3245;full;2005-01-01;
3246;3246;free;1998-01-01;
3247;3247;full;2010-01-01;
3248;3248;full;2012-01-01;
3249;3249;full;1997-01-01;
3250;3250;full;1990-01-01;
3251;3251;full;2014-01-01;
3252;3252;full;2017-01-01;
3253;3253;free;1996-01-01;
3254;3254;full;1988-01-01;
3255;3255;full;2011-01-01;
3256;3256;full;1979-01-01;
3257;3257;full;1996-01-01;
3258;3258;combi;2004-01-01;
3259;3259;full;1999-01-01;
3260;3260;full;2013-01-01;
3261;3261;full;2005-01-01;
3262;3262;reduction;1978-01-01;
3263;3263;full;1986-01-01;1990-01-01
3264;3264;reduction;2017-01-01;
3265;3265;full;1974-01-01;
3266;3266;full;2018-01-01;2018-01-01
3267;3267;full;2011-01-01;
3268;3268;full;2014-01-01;
3269;3269;full;2015-01-01;
3270;3270;full;1994-01-01;
3271;3271;combi;2015-01-01;
3272;3272;full;2011-01-01;2013-01-01
3273;3273;full;1969-01-01;
3274;3274;full;2007-01-01;
3275;3275;combi;2018-01-01;
3276;3276;full;2017-01-01;
3277;3277;full;1982-01-01;
3278;3278;full;2006-01-01;
3279;3279;full;2014-01-01;
3280;3280;full;1978-01-01;
3281;3281;full;2014-01-01;
3282;3282;full;2018-01-01;
3283;3283;youth;2016-01-01;
3284;3284;combi;2018-01-01;
3285;3285;full;2006-01-01;2013-01-01
3286;3286;youth;2018-01-01;
3287;3287;full;2018-01-01;
3288;3288;reduction;2002-01-01;
3289;3289;full;1985-01-01;
3290;3290;combi;2012-01-01;2015-01-01
3291;3291;full;2003-01-01;
3292;3292;free;2015-01-01;2015-01-01
3293;3293;youth;2017-01-01;
3294;3294;full;2003-01-01;
3295;3295;combi;2014-01-01;
3296;3296;full;2009-01-01;
3297;3297;full;1988-01-01;
3298;3298;full;2000-01-01;
3299;3299;reduction;1982-01-01;
3300;3300;youth;2015-01-01;
3301;3301;combi;2010-01-01;2010-01-01
3302;3302;youth;2016-01-01;2017-01-01
3303;3303;full;2011-01-01;
3304;3304;full;1986-01-01;
3305;3305;full;1980-01-01;
3306;3306;full;2000-01-01;
3307;3307;full;2004-01-01;
3308;3308;full;1969-01-01;2006-01-01
3309;3309;full;2018-01-01;
3310;3310;full;1994-01-01;
3311;3311;full;2012-01-01;
3312;3312;full;1994-01-01;2001-01-01
3313;3313;full;2014-01-01;2016-01-01
3314;3314;full;1996-01-01;2010-01-01
3315;3315;combi;2011-01-01;
3316;3316;combi;1999-01-01;
3317;3317;full;1997-01-01;
3318;3318;youth;2018-01-01;2018-01-01
3319;3319;full;1993-01-01;
3320;3320;full;1989-01-01;
3321;3321;combi;2014-01-01;
3322;3322;free;1998-01-01;
3323;3323;full;2005-01-01;2006-01-01
3324;3324;full;1994-01-01;
3325;3325;full;2005-01-01;2012-01-01
3326;3326;full;2012-01-01;
3327;3327;combi;2007-01-01;
3328;3328;full;2014-01-01;
3329;3329;combi;2018-01-01;
3330;3330;full;2018-01-01;
3331;3331;combi;2008-01-01;
3332;3332;full;1996-01-01;
3333;3333;full;2014-01-01;
3334;3334;combi;2011-01-01;2012-01-01
3335;3335;full;2001-01-01;
3336;3336;full;2012-01-01;
3337;3337;full;2015-01-01;
3338;3338;full;2017-01-01;
3339;3339;reduction;1974-01-01;
3340;3340;full;1975-01-01;
3341;3341;full;2012-01-01;
3342;3342;full;2008-01-01;
3343;3343;free;2017-01-01;
3344;3344;full;2000-01-01;
3345;3345;full;1964-01-01;
3346;3346;full;2004-01-01;2007-01-01
3347;3347;combi;2010-01-01;
3348;3348;full;1991-01-01;
3349;3349;full;1991-01-01;2017-01-01
3350;3350;full;1995-01-01;
3351;3351;full;1998-01-01;
3352;3352;full;2002-01-01;
3353;3353;full;2011-01-01;2011-01-01
3354;3354;full;2014-01-01;
3355;3355;full;1997-01-01;
3356;3356;free;2009-01-01;
3357;3357;combi;2011-01-01;
3358;3358;full;2009-01-01;
3359;3359;full;1973-01-01;
3360;3360;youth;2012-01-01;
3361;3361;combi;2018-01-01;
3362;3362;youth;2015-01-01;
3363;3363;full;2006-01-01;
3364;3364;combi;2007-01-01;
3365;3365;full;2018-01-01;2018-01-01
3366;3366;full;2005-01-01;
3367;3367;full;1998-01-01;
3368;3368;reduction;2007-01-01;
3369;3369;full;2007-01-01;
3370;3370;full;2006-01-01;2007-01-01
3371;3371;full;1970-01-01;
3372;3372;full;2011-01-01;
3373;3373;free;2005-01-01;2017-01-01
3374;3374;reduction;2017-01-01;
3375;3375;combi;2014-01-01;
3376;3376;full;2002-01-01;
3377;3377;free;1997-01-01;
3378;3378;full;1989-01-01;
3379;3379;full;1971-01-01;
3380;3380;full;1984-01-01;2012-01-01
3381;3381;combi;2018-01-01;
3382;3382;full;2014-01-01;2015-01-01
3383;3383;full;2004-01-01;2013-01-01
3384;3384;full;2008-01-01;
3385;3385;full;2002-01-01;
3386;3386;full;2002-01-01;
3387;3387;full;2009-01-01;
3388;3388;reduction;1980-01-01;
3389;3389;youth;2016-01-01;
3390;3390;full;2010-01-01;
3391;3391;combi;2010-01-01;
3392;3392;full;1992-01-01;
3393;3393;full;1979-01-01;
3394;3394;full;1989-01-01;2000-01-01
3395;3395;combi;2011-01-01;
3396;3396;full;2011-01-01;
3397;3397;youth;2001-01-01;
3398;3398;full;2006-01-01;
3399;3399;free;2016-01-01;2016-01-01
3400;3400;full;1992-01-01;
3401;3401;free;2015-01-01;
3402;3402;full;1973-01-01;
3403;3403;full;1998-01-01;
3404;3404;full;2018-01-01;
3405;3405;full;2004-01-01;
3406;3406;full;2011-01-01;
3407;3407;youth;2018-01-01;
3408;3408;reduction;2004-01-01;
3409;3409;youth;2011-01-01;
3410;3410;full;1997-01-01;
3411;3411;full;1990-01-01;2002-01-01
3412;3412;full;2015-01-01;2016-01-01
3413;3413;combi;2016-01-01;
3414;3414;full;1970-01-01;
3415;3415;full;2018-01-01;2018-01-01
3416;3416;full;2014-01-01;
3417;3417;combi;2013-01-01;
3418;3418;full;1999-01-01;
3419;3419;full;1987-01-01;2016-01-01
3420;3420;free;2015-01-01;2017-01-01
3421;3421;full;1980-01-01;
3422;3422;youth;2014-01-01;
3423;3423;full;2004-01-01;
3424;3424;full;1986-01-01;
3425;3425;combi;2008-01-01;
3426;3426;full;2015-01-01;2017-01-01
3427;3427;reduction;2004-01-01;
3428;3428;reduction;2011-01-01;2013-01-01
3429;3429;full;1987-01-01;1992-01-01
3430;3430;full;2004-01-01;
3431;3431;full;2006-01-01;
3432;3432;full;2001-01-01;
3433;3433;combi;2007-01-01;
3434;3434;youth;2015-01-01;
3435;3435;combi;2014-01-01;
3436;3436;full;2018-01-01;
3437;3437;full;1985-01-01;
3438;3438;reduction;2018-01-01;
3439;3439;full;2012-01-01;
3440;3440;youth;2018-01-01;
3441;3441;youth;2013-01-01;
3442;3442;full;1994-01-01;2009-01-01
3443;3443;youth;2011-01-01;2016-01-01
3444;3444;full;1996-01-01;
3445;3445;full;2010-01-01;
3446;3446;full;2016-01-01;
3447;3447;full;1992-01-01;
3448;3448;youth;2016-01-01;
3449;3449;reduction;1982-01-01;1999-01-01
3450;3450;full;2014-01-01;2017-01-01
3451;3451;youth;2018-01-01;
3452;3452;full;1995-01-01;2011-01-01
3453;3453;full;1988-01-01;
3454;3454;full;1984-01-01;
3455;3455;full;1990-01-01;2016-01-01
3456;3456;free;2014-01-01;2018-01-01
3457;3457;full;2015-01-01;
3458;3458;full;2013-01-01;
3459;3459;full;2015-01-01;
3460;3460;full;2012-01-01;
3461;3461;combi;2008-01-01;2013-01-01
3462;3462;full;2006-01-01;
3463;3463;full;2005-01-01;2008-01-01
3464;3464;full;2003-01-01;
3465;3465;full;1997-01-01;2015-01-01
3466;3466;full;2002-01-01;
3467;3467;full;2009-01-01;
3468;3468;full;1984-01-01;
3469;3469;full;2014-01-01;
3470;3470;full;2010-01-01;2014-01-01
3471;3471;combi;2013-01-01;
3472;3472;youth;2018-01-01;2018-01-01
3473;3473;full;1979-01-01;
3474;3474;full;2014-01-01;2017-01-01
3475;3475;combi;2007-01-01;
3476;3476;full;1992-01-01;
3477;3477;youth;2013-01-01;
3478;3478;full;2014-01-01;
3479;3479;full;2002-01-01;
3480;3480;full;2006-01-01;
3481;3481;full;2009-01-01;2014-01-01
3482;3482;full;2000-01-01;
3483;3483;full;2006-01-01;
3484;3484;full;2005-01-01;2018-01-01
3485;3485;full;2011-01-01;
3486;3486;full;1976-01-01;
3487;3487;full;2007-01-01;
3488;3488;full;2004-01-01;
3489;3489;full;2003-01-01;
3490;3490;full;1990-01-01;
3491;3491;full;2005-01-01;
3492;3492;full;1974-01-01;
3493;3493;combi;2018-01-01;2018-01-01
3494;3494;full;2013-01-01;2017-01-01
3495;3495;full;2004-01-01;
3496;3496;combi;2016-01-01;
3497;3497;full;1992-01-01;
3498;3498;full;2017-01-01;2018-01-01
3499;3499;combi;2006-01-01;
3500;3500;full;1993-01-01;2018-01-01
3501;3501;full;2011-01-01;
3502;3502;full;2018-01-01;2018-01-01
3503;3503;full;2018-01-01;
3504;3504;full;2005-01-01;
3505;3505;full;2014-01-01;2018-01-01
3506;3506;combi;2012-01-01;2018-01-01
3507;3507;combi;2017-01-01;
3508;3508;full;2008-01-01;
3509;3509;full;1987-01-01;
3510;3510;full;2016-01-01;2016-01-01
3511;3511;full;2018-01-01;
3512;3512;full;2000-01-01;
3513;3513;full;2007-01-01;
3514;3514;full;2015-01-01;
3515;3515;full;1994-01-01;
3516;3516;full;1988-01-01;
3517;3517;full;1998-01-01;
3518;3518;combi;2017-01-01;
3519;3519;full;1970-01-01;1996-01-01
3520;3520;youth;2015-01-01;
3521;3521;full;2004-01-01;
3522;3522;full;1998-01-01;
3523;3523;youth;2008-01-01;
3524;3524;full;2013-01-01;
3525;3525;free;2016-01-01;
3526;3526;full;2017-01-01;
3527;3527;free;1994-01-01;2016-01-01
3528;3528;combi;2009-01-01;2012-01-01
3529;3529;full;2004-01-01;
3530;3530;full;1990-01-01;
3531;3531;full;2001-01-01;
3532;3532;full;1990-01-01;
3533;3533;reduction;1985-01-01;
3534;3534;reduction;1979-01-01;
3535;3535;full;1992-01-01;
3536;3536;full;2009-01-01;
3537;3537;full;1989-01-01;
3538;3538;full;2003-01-01;
3539;3539;full;2003-01-01;
3540;3540;full;2002-01-01;
3541;3541;full;2016-01-01;
3542;3542;youth;2016-01-01;
3543;3543;full;2005-01-01;
3544;3544;full;1987-01-01;
3545;3545;full;1988-01-01;
3546;3546;full;2017-01-01;
3547;3547;reduction;2010-01-01;
3548;3548;full;2016-01-01;2016-01-01
3549;3549;full;2016-01-01;
3550;3550;full;1988-01-01;
3551;3551;combi;2010-01-01;
3552;3552;full;2017-01-01;
3553;3553;combi;2010-01-01;
3554;3554;reduction;1977-01-01;
3555;3555;full;1993-01-01;
3556;3556;free;1974-01-01;1974-01-01
3557;3557;free;2007-01-01;
3558;3558;full;2015-01-01;2017-01-01
3559;3559;combi;2013-01-01;
3560;3560;full;2013-01-01;
3561;3561;reduction;2000-01-01;
3562;3562;full;1998-01-01;
3563;3563;full;1997-01-01;
3564;3564;reduction;2012-01-01;
3565;3565;full;2016-01-01;
3566;3566;full;1999-01-01;
3567;3567;full;1981-01-01;2005-01-01
3568;3568;full;2011-01-01;
3569;3569;full;1976-01-01;1980-01-01
3570;3570;full;2009-01-01;
3571;3571;full;1994-01-01;
3572;3572;full;2001-01-01;2006-01-01
3573;3573;full;2013-01-01;
3574;3574;full;2002-01-01;2006-01-01
3575;3575;combi;2014-01-01;
3576;3576;full;2001-01-01;
3577;3577;full;2008-01-01;
3578;3578;reduction;2000-01-01;
3579;3579;full;2010-01-01;
3580;3580;youth;2015-01-01;
3581;3581;full;2009-01-01;
3582;3582;full;2006-01-01;
3583;3583;full;2010-01-01;
3584;3584;combi;2005-01-01;
3585;3585;reduction;2004-01-01;
3586;3586;full;2010-01-01;
3587;3587;full;1986-01-01;1995-01-01
3588;3588;full;2002-01-01;
3589;3589;free;2018-01-01;
3590;3590;combi;2012-01-01;
3591;3591;youth;2018-01-01;
3592;3592;full;2000-01-01;
3593;3593;full;2005-01-01;2006-01-01
3594;3594;full;1991-01-01;
3595;3595;full;1991-01-01;
3596;3596;full;2003-01-01;
3597;3597;full;2018-01-01;
3598;3598;full;1999-01-01;
3599;3599;full;1988-01-01;
3600;3600;full;1984-01-01;
3601;3601;free;2018-01-01;
3602;3602;youth;2011-01-01;
3603;3603;full;2011-01-01;2015-01-01
3604;3604;free;1978-01-01;2009-01-01
3605;3605;reduction;1997-01-01;
3606;3606;free;2001-01-01;2014-01-01
3607;3607;full;2013-01-01;
3608;3608;youth;2013-01-01;
3609;3609;combi;2008-01-01;
3610;3610;youth;2016-01-01;
3611;3611;full;2017-01-01;2018-01-01
3612;3612;full;2016-01-01;2017-01-01
3613;3613;full;2001-01-01;
3614;3614;full;2018-01-01;2018-01-01
3615;3615;full;2001-01-01;
3616;3616;full;2000-01-01;
3617;3617;combi;2003-01-01;
3618;3618;full;2017-01-01;2018-01-01
3619;3619;full;2007-01-01;
3620;3620;full;1999-01-01;
3621;3621;full;1992-01-01;
3622;3622;combi;2008-01-01;
3623;3623;full;2011-01-01;
3624;3624;full;2008-01-01;2015-01-01
3625;3625;full;2003-01-01;
3626;3626;full;2011-01-01;
3627;3627;reduction;2010-01-01;
3628;3628;combi;2009-01-01;
3629;3629;full;2018-01-01;2018-01-01
3630;3630;full;2017-01-01;
3631;3631;youth;2015-01-01;
3632;3632;full;1996-01-01;
3633;3633;full;1984-01-01;
3634;3634;combi;2014-01-01;
3635;3635;full;2007-01-01;
3636;3636;combi;2018-01-01;
3637;3637;reduction;1995-01-01;
3638;3638;full;2004-01-01;2004-01-01
3639;3639;full;1993-01-01;
3640;3640;free;1985-01-01;
3641;3641;full;2009-01-01;2016-01-01
3642;3642;free;1998-01-01;
3643;3643;full;2000-01-01;
3644;3644;full;1981-01-01;
3645;3645;free;1995-01-01;
3646;3646;combi;2010-01-01;
3647;3647;youth;2015-01-01;
3648;3648;free;1998-01-01;
3649;3649;reduction;2001-01-01;
3650;3650;full;1964-01-01;
3651;3651;full;2009-01-01;
3652;3652;free;2012-01-01;2013-01-01
3653;3653;full;1993-01-01;
3654;3654;youth;2015-01-01;
3655;3655;full;1985-01-01;
3656;3656;full;2014-01-01;
3657;3657;full;1987-01-01;
3658;3658;reduction;1994-01-01;
3659;3659;youth;2014-01-01;
3660;3660;full;2004-01-01;
3661;3661;full;1981-01-01;1982-01-01
3662;3662;free;2014-01-01;
3663;3663;full;1978-01-01;
3664;3664;full;1989-01-01;2012-01-01
3665;3665;full;2004-01-01;
3666;3666;full;1998-01-01;
3667;3667;full;1985-01-01;
3668;3668;reduction;1998-01-01;
3669;3669;youth;2015-01-01;
3670;3670;full;2007-01-01;
3671;3671;full;2013-01-01;
3672;3672;full;2014-01-01;
3673;3673;full;2011-01-01;
3674;3674;full;1981-01-01;
3675;3675;reduction;2000-01-01;
3676;3676;full;1993-01-01;
3677;3677;reduction;1997-01-01;
3678;3678;full;2010-01-01;
3679;3679;free;2016-01-01;
3680;3680;full;1983-01-01;2000-01-01
3681;3681;youth;2016-01-01;
3682;3682;full;1990-01-01;1997-01-01
3683;3683;reduction;2013-01-01;2016-01-01
3684;3684;youth;2016-01-01;
3685;3685;full;1992-01-01;
3686;3686;full;1999-01-01;
3687;3687;full;2018-01-01;
3688;3688;reduction;2001-01-01;
3689;3689;full;1986-01-01;
3690;3690;full;1996-01-01;2014-01-01
3691;3691;combi;2010-01-01;
3692;3692;youth;2015-01-01;2017-01-01
3693;3693;full;2002-01-01;2005-01-01
3694;3694;full;2018-01-01;
3695;3695;combi;2017-01-01;
3696;3696;combi;2013-01-01;
3697;3697;full;1995-01-01;
3698;3698;full;1992-01-01;
3699;3699;full;2018-01-01;
3700;3700;full;2015-01-01;
3701;3701;full;2002-01-01;2012-01-01
3702;3702;youth;2017-01-01;
3703;3703;full;2017-01-01;
3704;3704;full;1974-01-01;2015-01-01
3705;3705;combi;2010-01-01;
3706;3706;full;2016-01-01;
3707;3707;full;2006-01-01;2015-01-01
3708;3708;full;2006-01-01;
3709;3709;full;1995-01-01;
3710;3710;full;2006-01-01;
3711;3711;full;1999-01-01;
3712;3712;full;2010-01-01;
3713;3713;full;1989-01-01;
3714;3714;reduction;2006-01-01;
3715;3715;full;1994-01-01;
3716;3716;youth;2014-01-01;
3717;3717;full;1989-01-01;
3718;3718;combi;2017-01-01;
3719;3719;reduction;1977-01-01;
3720;3720;full;1976-01-01;
3721;3721;combi;2016-01-01;2018-01-01
3722;3722;full;2016-01-01;
3723;3723;full;1973-01-01;
3724;3724;youth;2018-01-01;2018-01-01
3725;3725;full;2004-01-01;
3726;3726;full;1993-01-01;
3727;3727;reduction;2000-01-01;
3728;3728;full;2006-01-01;
3729;3729;full;2014-01-01;
3730;3730;full;1996-01-01;
3731;3731;reduction;2017-01-01;
3732;3732;full;2014-01-01;
3733;3733;full;2006-01-01;
3734;3734;full;1996-01-01;1996-01-01
3735;3735;combi;2010-01-01;
3736;3736;full;1998-01-01;
3737;3737;youth;2015-01-01;2016-01-01
3738;3738;full;1994-01-01;2013-01-01
3739;3739;full;2018-01-01;
3740;3740;full;2005-01-01;
3741;3741;reduction;2018-01-01;
3742;3742;full;1968-01-01;
3743;3743;full;1992-01-01;
3744;3744;free;2000-01-01;
3745;3745;youth;2016-01-01;
3746;3746;full;2001-01-01;
3747;3747;combi;2013-01-01;
3748;3748;full;2015-01-01;
3749;3749;full;2017-01-01;
3750;3750;full;1999-01-01;
3751;3751;full;1987-01-01;2013-01-01
3752;3752;combi;2005-01-01;
3753;3753;reduction;2009-01-01;
3754;3754;full;2005-01-01;
3755;3755;reduction;2015-01-01;
3756;3756;full;1988-01-01;
3757;3757;full;1987-01-01;
3758;3758;full;1999-01-01;2015-01-01
3759;3759;full;2018-01-01;
3760;3760;full;1991-01-01;
3761;3761;full;1981-01-01;
3762;3762;full;1970-01-01;
3763;3763;full;1993-01-01;2006-01-01
3764;3764;full;2018-01-01;
3765;3765;full;2007-01-01;2007-01-01
3766;3766;youth;2017-01-01;
3767;3767;youth;2014-01-01;
3768;3768;youth;2015-01-01;
3769;3769;full;2017-01-01;2017-01-01
3770;3770;full;1990-01-01;1996-01-01
3771;3771;full;1995-01-01;
3772;3772;full;2018-01-01;
3773;3773;full;2018-01-01;2018-01-01
3774;3774;full;1994-01-01;
3775;3775;full;2015-01-01;2015-01-01
3776;3776;free;1991-01-01;
3777;3777;youth;2015-01-01;
3778;3778;full;2017-01-01;
3779;3779;full;1984-01-01;
3780;3780;combi;2018-01-01;2018-01-01
3781;3781;full;2011-01-01;
3782;3782;reduction;1975-01-01;
3783;3783;full;2010-01-01;
3784;3784;full;1997-01-01;2012-01-01
3785;3785;combi;2005-01-01;
3786;3786;youth;2018-01-01;
3787;3787;full;1987-01-01;1989-01-01
3788;3788;combi;2015-01-01;
3789;3789;full;2008-01-01;
3790;3790;combi;2018-01-01;
3791;3791;full;2010-01-01;
3792;3792;youth;2018-01-01;
3793;3793;full;1987-01-01;
3794;3794;full;1988-01-01;
3795;3795;full;1993-01-01;
3796;3796;full;2015-01-01;
3797;3797;full;2000-01-01;2011-01-01
3798;3798;full;2012-01-01;
3799;3799;combi;2011-01-01;2017-01-01
3800;3800;youth;2016-01-01;
3801;3801;full;2012-01-01;
3802;3802;full;1991-01-01;
3803;3803;full;2018-01-01;
3804;3804;full;2015-01-01;2018-01-01
3805;3805;full;2003-01-01;
3806;3806;full;1981-01-01;
